model-1632425951,1632426242.242,0.68,0.2139,0.65,0.2213
model-1632425951,1632426242.887,0.65,0.2295,0.66,0.2194
model-1632425951,1632426243.531,0.55,0.2563,0.65,0.2169
model-1632425951,1632426244.175,0.66,0.214,0.68,0.216
model-1632425951,1632426244.819,0.65,0.218,0.68,0.2163
model-1632425951,1632426245.465,0.72,0.1912,0.64,0.2195
model-1632425951,1632426246.11,0.58,0.2445,0.63,0.2172
model-1632425951,1632426246.754,0.56,0.2334,0.7,0.2137
model-1632425951,1632426247.399,0.67,0.2221,0.66,0.2144
model-1632425951,1632426247.809,0.63,0.2267,0.66,0.2241
model-1632425951,1632426248.454,0.61,0.232,0.61,0.2329
model-1632425951,1632426249.099,0.56,0.2563,0.63,0.2249
model-1632425951,1632426249.744,0.62,0.2341,0.66,0.2173
model-1632425951,1632426250.388,0.6,0.2255,0.64,0.2216
model-1632425951,1632426251.033,0.54,0.2297,0.63,0.2308
model-1632425951,1632426251.678,0.71,0.1962,0.57,0.2364
model-1632425951,1632426252.322,0.6,0.2264,0.62,0.2327
model-1632425951,1632426252.966,0.6,0.229,0.66,0.2213
model-1632425951,1632426253.61,0.6,0.2259,0.65,0.2195
model-1632425951,1632426254.255,0.63,0.2336,0.63,0.2248
model-1632425951,1632426254.9,0.7,0.2135,0.61,0.2271
model-1632425951,1632426255.544,0.59,0.2146,0.62,0.2234
model-1632425951,1632426256.189,0.6,0.2183,0.65,0.2203
model-1632425951,1632426256.833,0.68,0.1997,0.68,0.2219
model-1632425951,1632426257.475,0.66,0.2218,0.6,0.2296
model-1632425951,1632426258.119,0.55,0.2397,0.57,0.2354
model-1632425951,1632426258.765,0.68,0.2169,0.56,0.2385
model-1632425951,1632426259.409,0.56,0.2471,0.59,0.2305
model-1632425951,1632426260.054,0.63,0.2279,0.62,0.225
model-1632425951,1632426260.699,0.66,0.2112,0.64,0.2208
model-1632425951,1632426261.344,0.58,0.2458,0.64,0.2224
model-1632425951,1632426261.988,0.63,0.2228,0.63,0.2263
model-1632425951,1632426262.632,0.62,0.2248,0.62,0.2307
model-1632425951,1632426263.277,0.61,0.2196,0.61,0.2321
model-1632425951,1632426263.921,0.58,0.2442,0.66,0.2281
model-1632425951,1632426264.566,0.63,0.2299,0.63,0.2273
model-1632425951,1632426265.21,0.63,0.2157,0.57,0.2281
model-1632425951,1632426265.854,0.66,0.2156,0.56,0.23
model-1632425951,1632426266.499,0.64,0.2237,0.59,0.2318
model-1632425951,1632426267.143,0.62,0.2161,0.6,0.2354
model-1632425951,1632426267.787,0.67,0.2254,0.58,0.2302
model-1632425951,1632426268.432,0.62,0.24,0.61,0.2243
model-1632425951,1632426269.077,0.63,0.2263,0.63,0.2225
model-1632425951,1632426269.721,0.68,0.1927,0.65,0.222
model-1632425951,1632426270.366,0.59,0.2299,0.66,0.22
model-1632425951,1632426271.01,0.51,0.2501,0.67,0.216
model-1632425951,1632426271.655,0.66,0.2297,0.66,0.2124
model-1632425951,1632426272.299,0.69,0.21,0.64,0.2114
model-1632425951,1632426272.944,0.64,0.2147,0.67,0.2127
model-1632425951,1632426273.588,0.68,0.2054,0.65,0.2218
model-1632425951,1632426274.233,0.61,0.2274,0.64,0.2222
model-1632425951,1632426274.877,0.55,0.2413,0.68,0.2147
model-1632425951,1632426275.52,0.6,0.2342,0.66,0.2104
model-1632425951,1632426276.165,0.54,0.2562,0.68,0.2147
model-1632425951,1632426276.809,0.72,0.1897,0.6,0.2235
model-1632425951,1632426277.452,0.6,0.2387,0.6,0.2205
model-1632425951,1632426278.097,0.62,0.2209,0.66,0.2152
model-1632425951,1632426278.741,0.72,0.2039,0.64,0.2134
model-1632425951,1632426279.386,0.64,0.211,0.69,0.2158
model-1632425951,1632426280.029,0.71,0.1984,0.69,0.2157
model-1632425951,1632426280.673,0.73,0.2082,0.69,0.215
model-1632425951,1632426281.318,0.66,0.2064,0.69,0.2132
model-1632425951,1632426281.961,0.64,0.2323,0.66,0.2117
model-1632425951,1632426282.604,0.68,0.2024,0.65,0.2151
model-1632425951,1632426283.249,0.66,0.2162,0.61,0.219
model-1632425951,1632426283.894,0.73,0.1839,0.6,0.2198
model-1632425951,1632426284.537,0.58,0.2446,0.68,0.213
model-1632425951,1632426285.181,0.67,0.199,0.67,0.2105
model-1632425951,1632426285.826,0.64,0.2129,0.69,0.2129
model-1632425951,1632426286.469,0.66,0.2128,0.7,0.214
model-1632425951,1632426287.114,0.74,0.1917,0.68,0.2111
model-1632425951,1632426287.758,0.67,0.2194,0.67,0.2089
model-1632425951,1632426288.403,0.66,0.201,0.63,0.2133
model-1632425951,1632426289.046,0.55,0.2666,0.67,0.2114
model-1632425951,1632426289.691,0.7,0.1984,0.71,0.2098
model-1632425951,1632426290.336,0.69,0.1931,0.72,0.2077
model-1632425951,1632426290.979,0.72,0.2082,0.7,0.206
model-1632425951,1632426291.624,0.82,0.1706,0.66,0.2082
model-1632425951,1632426292.277,0.63,0.2064,0.66,0.2131
model-1632425951,1632426292.924,0.67,0.209,0.65,0.214
model-1632425951,1632426293.574,0.57,0.2344,0.66,0.2093
model-1632425951,1632426294.222,0.7,0.1928,0.65,0.2043
model-1632425951,1632426294.873,0.63,0.2119,0.74,0.2029
model-1632425951,1632426295.521,0.6,0.2323,0.72,0.2036
model-1632425951,1632426296.171,0.66,0.2049,0.69,0.2037
model-1632425951,1632426296.823,0.63,0.2028,0.72,0.2028
model-1632425951,1632426297.47,0.6,0.2227,0.71,0.2016
model-1632425951,1632426298.121,0.63,0.2218,0.71,0.2021
model-1632425951,1632426298.772,0.63,0.2215,0.68,0.2028
model-1632425951,1632426299.422,0.62,0.2308,0.67,0.2036
model-1632425951,1632426300.069,0.6,0.2344,0.67,0.2057
model-1632425951,1632426300.717,0.64,0.2239,0.67,0.2057
model-1632425951,1632426301.366,0.6,0.2357,0.68,0.2074
model-1632425951,1632426302.014,0.75,0.1786,0.68,0.2061
model-1632425951,1632426302.662,0.71,0.1822,0.67,0.2052
model-1632425951,1632426303.308,0.69,0.2049,0.67,0.2065
model-1632425951,1632426303.957,0.73,0.2016,0.69,0.2057
model-1632425951,1632426304.602,0.69,0.1965,0.67,0.2018
model-1632425951,1632426305.25,0.7,0.2059,0.69,0.2008
model-1632425951,1632426305.898,0.66,0.2097,0.7,0.2006
model-1632425951,1632426306.546,0.66,0.2136,0.72,0.2013
model-1632425951,1632426307.195,0.74,0.1868,0.69,0.1995
model-1632425951,1632426307.841,0.65,0.2042,0.67,0.199
model-1632425951,1632426308.494,0.73,0.1906,0.66,0.2007
model-1632425951,1632426309.138,0.7,0.1898,0.68,0.1996
model-1632425951,1632426309.787,0.58,0.2463,0.69,0.201
model-1632425951,1632426310.436,0.69,0.2135,0.67,0.2053
model-1632425951,1632426311.083,0.67,0.2197,0.73,0.1991
model-1632425951,1632426311.733,0.69,0.2109,0.76,0.1995
model-1632425951,1632426312.379,0.65,0.1987,0.69,0.2024
model-1632425951,1632426313.03,0.78,0.174,0.65,0.2046
model-1632425951,1632426313.677,0.69,0.1987,0.73,0.1997
model-1632425951,1632426314.327,0.61,0.2206,0.74,0.196
model-1632425951,1632426314.975,0.7,0.2188,0.7,0.1956
model-1632425951,1632426315.622,0.72,0.1975,0.68,0.2002
model-1632425951,1632426316.273,0.66,0.2118,0.69,0.2014
model-1632425951,1632426316.918,0.61,0.2345,0.72,0.1975
model-1632425951,1632426317.578,0.72,0.1842,0.62,0.209
model-1632425951,1632426318.226,0.62,0.2435,0.71,0.1991
model-1632425951,1632426318.873,0.62,0.2246,0.72,0.1958
model-1632425951,1632426319.519,0.67,0.2038,0.69,0.2009
model-1632425951,1632426320.17,0.72,0.1947,0.68,0.2058
model-1632425951,1632426320.815,0.62,0.225,0.67,0.2034
model-1632425951,1632426321.463,0.72,0.1934,0.68,0.1993
model-1632425951,1632426322.111,0.69,0.1925,0.71,0.1978
model-1632425951,1632426322.758,0.64,0.2184,0.69,0.2019
model-1632425951,1632426323.408,0.72,0.1874,0.68,0.2025
model-1632425951,1632426324.054,0.7,0.1854,0.68,0.1994
model-1632425951,1632426324.702,0.67,0.2092,0.72,0.1988
model-1632425951,1632426325.352,0.63,0.2117,0.7,0.1972
model-1632425951,1632426325.998,0.6,0.2271,0.71,0.1977
model-1632425951,1632426326.648,0.69,0.2103,0.71,0.1995
model-1632425951,1632426327.294,0.75,0.1899,0.68,0.1997
model-1632425951,1632426327.941,0.69,0.1937,0.67,0.1991
model-1632425951,1632426328.589,0.63,0.2126,0.67,0.2011
model-1632425951,1632426329.238,0.65,0.2144,0.68,0.2069
model-1632425951,1632426329.885,0.73,0.19,0.69,0.2056
model-1632425951,1632426330.532,0.62,0.2372,0.7,0.2059
model-1632425951,1632426331.181,0.71,0.1986,0.69,0.2057
model-1632425951,1632426331.832,0.66,0.2086,0.72,0.2042
model-1632425951,1632426332.48,0.67,0.2238,0.67,0.2054
model-1632425951,1632426333.128,0.7,0.2107,0.64,0.2079
model-1632425951,1632426333.775,0.73,0.2039,0.63,0.2179
model-1632425951,1632426334.424,0.6,0.2272,0.65,0.209
model-1632425951,1632426335.072,0.71,0.1923,0.68,0.204
model-1632425951,1632426335.72,0.67,0.2204,0.69,0.2061
model-1632425951,1632426336.367,0.66,0.2,0.64,0.2209
model-1632425951,1632426337.015,0.69,0.2063,0.65,0.2168
model-1632425951,1632426337.664,0.62,0.2118,0.69,0.2089
model-1632425951,1632426338.309,0.68,0.2153,0.68,0.2162
model-1632425951,1632426338.957,0.71,0.2003,0.61,0.2251
model-1632425951,1632426339.604,0.69,0.2153,0.61,0.2226
model-1632425951,1632426340.25,0.59,0.2384,0.65,0.209
model-1632425951,1632426340.899,0.68,0.2084,0.71,0.2088
model-1632425951,1632426341.545,0.72,0.1945,0.65,0.2202
model-1632425951,1632426342.193,0.7,0.2178,0.65,0.2251
model-1632425951,1632426342.839,0.66,0.1972,0.64,0.2183
model-1632425951,1632426343.488,0.72,0.1904,0.67,0.2077
model-1632425951,1632426344.137,0.7,0.2054,0.73,0.206
model-1632425951,1632426344.782,0.62,0.2183,0.62,0.2103
model-1632425951,1632426345.429,0.64,0.2167,0.63,0.2067
model-1632425951,1632426346.077,0.6,0.2206,0.65,0.2008
model-1632425951,1632426346.722,0.7,0.2097,0.73,0.1949
model-1632425951,1632426347.37,0.65,0.2229,0.73,0.1968
model-1632425951,1632426348.017,0.67,0.2097,0.72,0.1988
model-1632425951,1632426348.663,0.74,0.1851,0.72,0.198
model-1632425951,1632426349.313,0.67,0.2202,0.74,0.192
model-1632425951,1632426349.958,0.7,0.1963,0.73,0.1912
model-1632425951,1632426350.606,0.76,0.1818,0.72,0.192
model-1632425951,1632426351.253,0.68,0.2055,0.72,0.1904
model-1632425951,1632426351.899,0.63,0.237,0.74,0.189
model-1632425951,1632426352.546,0.72,0.1854,0.75,0.1866
model-1632425951,1632426353.192,0.71,0.1925,0.7,0.1913
model-1632425951,1632426353.839,0.66,0.2006,0.7,0.2007
model-1632425951,1632426354.486,0.59,0.2636,0.72,0.1895
model-1632425951,1632426355.133,0.66,0.2254,0.71,0.1879
model-1632425951,1632426355.783,0.64,0.2176,0.66,0.1949
model-1632425951,1632426356.431,0.68,0.1909,0.66,0.1966
model-1632425951,1632426357.079,0.66,0.223,0.7,0.197
model-1632425951,1632426357.726,0.72,0.1987,0.69,0.1969
model-1632425951,1632426358.372,0.75,0.1831,0.71,0.1968
model-1632425951,1632426359.019,0.71,0.1935,0.68,0.1987
model-1632425951,1632426359.665,0.67,0.214,0.68,0.2003
model-1632425951,1632426360.312,0.8,0.1636,0.68,0.1992
model-1632425951,1632426360.958,0.75,0.1833,0.71,0.1984
model-1632425951,1632426361.607,0.75,0.1951,0.69,0.1998
model-1632425951,1632426362.252,0.69,0.195,0.69,0.2003
model-1632425951,1632426362.901,0.67,0.2073,0.7,0.1983
model-1632425951,1632426363.546,0.7,0.2042,0.74,0.1971
model-1632425951,1632426364.194,0.65,0.1968,0.71,0.1961
model-1632425951,1632426364.839,0.66,0.1966,0.71,0.1941
model-1632425951,1632426365.495,0.77,0.1527,0.68,0.193
model-1632425951,1632426366.141,0.71,0.18,0.7,0.196
model-1632425951,1632426366.789,0.71,0.1906,0.69,0.2054
model-1632425951,1632426367.433,0.64,0.2227,0.68,0.1914
model-1632425951,1632426368.081,0.75,0.1756,0.72,0.1948
model-1632425951,1632426368.726,0.66,0.1962,0.72,0.1961
model-1632425951,1632426369.374,0.69,0.2194,0.66,0.1908
model-1632425951,1632426370.019,0.77,0.1669,0.67,0.1911
model-1632425951,1632426370.666,0.78,0.1706,0.67,0.1849
model-1632425951,1632426371.31,0.68,0.199,0.7,0.1866
model-1632425951,1632426371.956,0.78,0.1657,0.69,0.205
model-1632425951,1632426372.601,0.64,0.2335,0.71,0.2001
model-1632425951,1632426373.249,0.55,0.253,0.72,0.1971
model-1632425951,1632426373.9,0.76,0.1807,0.6,0.2398
model-1632425951,1632426374.549,0.6,0.2615,0.64,0.2186
model-1632425951,1632426375.196,0.58,0.2599,0.73,0.2021
model-1632425951,1632426375.844,0.67,0.2071,0.72,0.2089
model-1632425951,1632426376.489,0.7,0.2022,0.7,0.2153
model-1632425951,1632426377.139,0.7,0.209,0.66,0.2182
model-1632425951,1632426377.784,0.74,0.1858,0.63,0.2236
model-1632425951,1632426378.432,0.57,0.2599,0.66,0.2164
model-1632425951,1632426379.078,0.7,0.2023,0.67,0.2077
model-1632425951,1632426379.724,0.66,0.23,0.69,0.2035
model-1632425951,1632426380.37,0.77,0.1832,0.71,0.2057
model-1632425951,1632426381.017,0.68,0.2061,0.66,0.2059
model-1632425951,1632426381.663,0.63,0.2074,0.67,0.2048
model-1632425951,1632426382.309,0.69,0.2107,0.68,0.2037
model-1632425951,1632426382.956,0.76,0.1885,0.7,0.2
model-1632425951,1632426383.601,0.68,0.1967,0.75,0.1962
model-1632425951,1632426384.248,0.7,0.198,0.69,0.192
model-1632425951,1632426384.894,0.78,0.1781,0.67,0.1928
model-1632425951,1632426385.542,0.66,0.2031,0.66,0.1944
model-1632425951,1632426386.186,0.7,0.1974,0.67,0.1926
model-1632425951,1632426386.835,0.73,0.1924,0.7,0.1902
model-1632425951,1632426387.49,0.73,0.1832,0.72,0.1904
model-1632425951,1632426388.138,0.69,0.212,0.72,0.191
model-1632425951,1632426388.783,0.59,0.228,0.73,0.1913
model-1632425951,1632426389.43,0.73,0.1798,0.71,0.1889
model-1632425951,1632426390.075,0.75,0.1727,0.7,0.1892
model-1632425951,1632426390.722,0.67,0.177,0.69,0.1883
model-1632425951,1632426391.372,0.78,0.1617,0.67,0.1888
model-1632425951,1632426392.018,0.71,0.2033,0.66,0.1897
model-1632425951,1632426392.667,0.64,0.2092,0.67,0.1879
model-1632425951,1632426393.074,0.73,0.1925,0.67,0.1919
model-1632425951,1632426393.722,0.7,0.2042,0.69,0.1942
model-1632425951,1632426394.37,0.65,0.1935,0.71,0.1874
model-1632425951,1632426395.017,0.72,0.1782,0.69,0.1913
model-1632425951,1632426395.666,0.73,0.1716,0.7,0.205
model-1632425951,1632426396.314,0.67,0.2128,0.7,0.1988
model-1632425951,1632426396.962,0.76,0.1586,0.67,0.1917
model-1632425951,1632426397.609,0.74,0.1907,0.72,0.1935
model-1632425951,1632426398.256,0.73,0.2064,0.7,0.2024
model-1632425951,1632426398.902,0.7,0.2046,0.67,0.2014
model-1632425951,1632426399.556,0.61,0.2392,0.72,0.1897
model-1632425951,1632426400.201,0.77,0.1607,0.72,0.1901
model-1632425951,1632426400.85,0.74,0.1718,0.64,0.1989
model-1632425951,1632426401.495,0.71,0.1863,0.64,0.2026
model-1632425951,1632426402.14,0.72,0.1886,0.69,0.1912
model-1632425951,1632426402.789,0.7,0.1959,0.73,0.1808
model-1632425951,1632426403.435,0.65,0.2193,0.71,0.1763
model-1632425951,1632426404.081,0.66,0.2018,0.7,0.1782
model-1632425951,1632426404.73,0.77,0.1692,0.7,0.1834
model-1632425951,1632426405.376,0.66,0.2179,0.67,0.1811
model-1632425951,1632426406.022,0.76,0.1718,0.74,0.1765
model-1632425951,1632426406.671,0.66,0.2238,0.73,0.1783
model-1632425951,1632426407.316,0.73,0.1834,0.71,0.1869
model-1632425951,1632426407.963,0.62,0.2198,0.7,0.186
model-1632425951,1632426408.611,0.69,0.1867,0.72,0.1856
model-1632425951,1632426409.256,0.71,0.1953,0.73,0.1859
model-1632425951,1632426409.904,0.7,0.1852,0.75,0.1835
model-1632425951,1632426410.552,0.78,0.1658,0.77,0.18
model-1632425951,1632426411.198,0.71,0.1944,0.74,0.1751
model-1632425951,1632426411.846,0.72,0.1857,0.74,0.1738
model-1632425951,1632426412.492,0.72,0.1963,0.75,0.1811
model-1632425951,1632426413.137,0.68,0.1987,0.74,0.1773
model-1632425951,1632426413.785,0.71,0.2003,0.74,0.1743
model-1632425951,1632426414.431,0.72,0.2076,0.77,0.1755
model-1632425951,1632426415.076,0.76,0.1671,0.76,0.1777
model-1632425951,1632426415.724,0.71,0.2008,0.78,0.175
model-1632425951,1632426416.37,0.56,0.2331,0.79,0.1703
model-1632425951,1632426417.015,0.74,0.2006,0.79,0.1692
model-1632425951,1632426417.663,0.72,0.1789,0.78,0.1704
model-1632425951,1632426418.308,0.73,0.1818,0.76,0.1717
model-1632425951,1632426418.954,0.75,0.1947,0.76,0.176
model-1632425951,1632426419.604,0.67,0.2049,0.76,0.1753
model-1632425951,1632426420.248,0.64,0.2092,0.79,0.1741
model-1632425951,1632426420.895,0.7,0.1982,0.71,0.1775
model-1632425951,1632426421.542,0.56,0.23,0.71,0.1817
model-1632425951,1632426422.186,0.77,0.1578,0.71,0.1856
model-1632425951,1632426422.83,0.64,0.2198,0.72,0.1815
model-1632425951,1632426423.473,0.71,0.1902,0.73,0.1802
model-1632425951,1632426424.117,0.8,0.1719,0.72,0.1822
model-1632425951,1632426424.76,0.71,0.1858,0.72,0.1827
model-1632425951,1632426425.406,0.73,0.17,0.73,0.1807
model-1632425951,1632426426.05,0.7,0.1787,0.7,0.1834
model-1632425951,1632426426.693,0.74,0.1808,0.68,0.1903
model-1632425951,1632426427.337,0.69,0.197,0.7,0.1965
model-1632425951,1632426427.981,0.75,0.1646,0.7,0.1984
model-1632425951,1632426428.627,0.69,0.1924,0.7,0.1902
model-1632425951,1632426429.27,0.73,0.1696,0.72,0.1858
model-1632425951,1632426429.913,0.71,0.2005,0.69,0.1881
model-1632425951,1632426430.557,0.79,0.171,0.7,0.1889
model-1632425951,1632426431.201,0.73,0.1782,0.7,0.1889
model-1632425951,1632426431.845,0.69,0.1873,0.72,0.1855
model-1632425951,1632426432.489,0.74,0.1674,0.72,0.1943
model-1632425951,1632426433.133,0.8,0.1669,0.67,0.2094
model-1632425951,1632426433.777,0.76,0.1724,0.68,0.2011
model-1632425951,1632426434.419,0.6,0.2812,0.7,0.1788
model-1632425951,1632426435.064,0.73,0.1784,0.71,0.1846
model-1632425951,1632426435.707,0.77,0.1701,0.71,0.1867
model-1632425951,1632426436.351,0.7,0.1807,0.71,0.1816
model-1632425951,1632426436.994,0.79,0.1492,0.72,0.1765
model-1632425951,1632426437.638,0.71,0.1906,0.74,0.1742
model-1632425951,1632426438.282,0.72,0.1801,0.75,0.1745
model-1632425951,1632426438.925,0.64,0.216,0.75,0.175
model-1632425951,1632426439.57,0.66,0.1741,0.74,0.1762
model-1632425951,1632426440.214,0.73,0.2065,0.73,0.1753
model-1632425951,1632426440.857,0.66,0.2068,0.73,0.1759
model-1632425951,1632426441.501,0.74,0.1784,0.73,0.1779
model-1632425951,1632426442.145,0.74,0.1622,0.75,0.176
model-1632425951,1632426442.789,0.72,0.1736,0.73,0.1744
model-1632425951,1632426443.433,0.71,0.1982,0.75,0.1757
model-1632425951,1632426444.077,0.72,0.1911,0.73,0.1782
model-1632425951,1632426444.722,0.7,0.2029,0.73,0.1797
model-1632425951,1632426445.366,0.69,0.2016,0.73,0.1792
model-1632425951,1632426446.01,0.62,0.2169,0.72,0.1759
model-1632425951,1632426446.655,0.75,0.2066,0.74,0.1775
model-1632425951,1632426447.3,0.83,0.1474,0.73,0.1779
model-1632425951,1632426447.943,0.72,0.1837,0.73,0.1755
model-1632425951,1632426448.587,0.72,0.1836,0.74,0.1757
model-1632425951,1632426449.231,0.7,0.1916,0.74,0.176
model-1632425951,1632426449.875,0.76,0.1738,0.73,0.1758
model-1632425951,1632426450.519,0.74,0.1791,0.73,0.1752
model-1632425951,1632426451.163,0.72,0.1884,0.73,0.174
model-1632425951,1632426451.807,0.74,0.1863,0.73,0.1735
model-1632425951,1632426452.45,0.73,0.1655,0.74,0.173
model-1632425951,1632426453.093,0.71,0.191,0.73,0.1735
model-1632425951,1632426453.74,0.78,0.1616,0.74,0.1746
model-1632425951,1632426454.385,0.69,0.1895,0.72,0.172
model-1632425951,1632426455.028,0.62,0.2314,0.72,0.1761
model-1632425951,1632426455.672,0.74,0.1884,0.7,0.1805
model-1632425951,1632426456.316,0.7,0.202,0.69,0.1744
model-1632425951,1632426456.96,0.77,0.1728,0.72,0.1728
model-1632425951,1632426457.604,0.8,0.1603,0.74,0.1741
model-1632425951,1632426458.248,0.8,0.15,0.75,0.1751
model-1632425951,1632426458.893,0.75,0.1835,0.73,0.1718
model-1632425951,1632426459.537,0.7,0.1922,0.73,0.1709
model-1632425951,1632426460.182,0.76,0.1789,0.75,0.1714
model-1632425951,1632426460.827,0.71,0.1792,0.74,0.1754
model-1632425951,1632426461.472,0.68,0.2008,0.74,0.1781
model-1632425951,1632426462.116,0.67,0.2199,0.76,0.1686
model-1632425951,1632426462.761,0.77,0.1538,0.76,0.1743
model-1632425951,1632426463.405,0.7,0.188,0.79,0.1727
model-1632425951,1632426464.048,0.7,0.1955,0.76,0.1697
model-1632425951,1632426464.692,0.71,0.1908,0.75,0.1704
model-1632425951,1632426465.336,0.77,0.1722,0.71,0.1763
model-1632425951,1632426465.979,0.69,0.1918,0.68,0.181
model-1632425951,1632426466.623,0.71,0.1727,0.69,0.1791
model-1632425951,1632426467.266,0.76,0.1557,0.74,0.1779
model-1632425951,1632426467.91,0.68,0.1901,0.71,0.1809
model-1632425951,1632426468.554,0.79,0.1627,0.71,0.1858
model-1632425951,1632426469.198,0.78,0.1449,0.72,0.1854
model-1632425951,1632426469.841,0.73,0.187,0.7,0.1825
model-1632425951,1632426470.485,0.68,0.1908,0.72,0.1796
model-1632425951,1632426471.129,0.69,0.1944,0.73,0.1808
model-1632425951,1632426471.773,0.71,0.1998,0.7,0.1827
model-1632425951,1632426472.416,0.74,0.1855,0.72,0.1829
model-1632425951,1632426473.06,0.72,0.182,0.72,0.1831
model-1632425951,1632426473.705,0.66,0.2041,0.7,0.1863
model-1632425951,1632426474.348,0.7,0.1943,0.7,0.1916
model-1632425951,1632426474.991,0.74,0.174,0.7,0.1905
model-1632425951,1632426475.635,0.68,0.2203,0.7,0.184
model-1632425951,1632426476.278,0.74,0.1675,0.74,0.1798
model-1632425951,1632426476.925,0.72,0.1811,0.72,0.1823
model-1632425951,1632426477.569,0.73,0.193,0.73,0.1811
model-1632425951,1632426478.213,0.7,0.176,0.73,0.1772
model-1632425951,1632426478.856,0.7,0.1808,0.71,0.1831
model-1632425951,1632426479.5,0.74,0.1737,0.7,0.1903
model-1632425951,1632426480.144,0.76,0.1629,0.67,0.1928
model-1632425951,1632426480.787,0.69,0.223,0.74,0.1815
model-1632425951,1632426481.43,0.66,0.2019,0.71,0.1837
model-1632425951,1632426482.073,0.78,0.1571,0.68,0.1981
model-1632425951,1632426482.717,0.72,0.1881,0.71,0.1926
model-1632425951,1632426483.36,0.74,0.1923,0.72,0.1782
model-1632425951,1632426484.004,0.76,0.1629,0.77,0.1796
model-1632425951,1632426484.648,0.77,0.1666,0.7,0.1869
model-1632425951,1632426485.294,0.71,0.2024,0.72,0.1866
model-1632425951,1632426485.937,0.69,0.1913,0.74,0.1803
model-1632425951,1632426486.581,0.81,0.1697,0.72,0.1796
model-1632425951,1632426487.225,0.75,0.1884,0.69,0.1879
model-1632425951,1632426487.868,0.77,0.1552,0.68,0.2024
model-1632425951,1632426488.512,0.75,0.1785,0.68,0.2014
model-1632425951,1632426489.155,0.69,0.2003,0.73,0.1855
model-1632425951,1632426489.798,0.72,0.189,0.7,0.1775
model-1632425951,1632426490.442,0.76,0.1677,0.7,0.1787
model-1632425951,1632426491.085,0.67,0.1915,0.72,0.1779
model-1632425951,1632426491.729,0.77,0.1782,0.7,0.1737
model-1632425951,1632426492.372,0.68,0.2089,0.72,0.1712
model-1632425951,1632426493.015,0.72,0.1822,0.71,0.1712
model-1632425951,1632426493.661,0.82,0.1528,0.71,0.1725
model-1632425951,1632426494.313,0.71,0.1951,0.72,0.1715
model-1632425951,1632426494.957,0.77,0.1637,0.76,0.1715
model-1632425951,1632426495.6,0.81,0.1474,0.75,0.1714
model-1632425951,1632426496.244,0.73,0.1858,0.74,0.1698
model-1632425951,1632426496.889,0.68,0.1948,0.73,0.1687
model-1632425951,1632426497.533,0.76,0.1598,0.75,0.1678
model-1632425951,1632426498.177,0.76,0.1723,0.72,0.1709
model-1632425951,1632426498.82,0.76,0.1713,0.73,0.1771
model-1632425951,1632426499.464,0.67,0.224,0.74,0.1697
model-1632425951,1632426500.108,0.71,0.2052,0.76,0.1725
model-1632425951,1632426500.751,0.75,0.1865,0.73,0.1781
model-1632425951,1632426501.395,0.74,0.1693,0.75,0.1781
model-1632425951,1632426502.038,0.65,0.2142,0.73,0.1772
model-1632425951,1632426502.68,0.72,0.1882,0.75,0.1766
model-1632425951,1632426503.324,0.84,0.1478,0.73,0.1782
model-1632425951,1632426503.968,0.76,0.1702,0.74,0.1812
model-1632425951,1632426504.611,0.67,0.2035,0.73,0.1817
model-1632425951,1632426505.255,0.82,0.1478,0.72,0.1797
model-1632425951,1632426505.899,0.79,0.1579,0.74,0.1779
model-1632425951,1632426506.542,0.73,0.1844,0.77,0.1765
model-1632425951,1632426507.185,0.74,0.176,0.77,0.1745
model-1632425951,1632426507.83,0.75,0.172,0.75,0.1738
model-1632425951,1632426508.473,0.72,0.1813,0.75,0.1745
model-1632425951,1632426509.116,0.67,0.1896,0.77,0.1714
model-1632425951,1632426509.76,0.75,0.1719,0.78,0.1678
model-1632425951,1632426510.404,0.79,0.1377,0.8,0.1655
model-1632425951,1632426511.047,0.76,0.1423,0.79,0.1648
model-1632425951,1632426511.689,0.81,0.1542,0.81,0.1653
model-1632425951,1632426512.333,0.77,0.1803,0.78,0.1616
model-1632425951,1632426512.975,0.76,0.1636,0.73,0.1648
model-1632425951,1632426513.618,0.72,0.1759,0.75,0.1634
model-1632425951,1632426514.26,0.7,0.1954,0.76,0.1651
model-1632425951,1632426514.902,0.78,0.1526,0.75,0.1669
model-1632425951,1632426515.546,0.82,0.1432,0.74,0.1647
model-1632425951,1632426516.188,0.7,0.1791,0.74,0.1727
model-1632425951,1632426516.832,0.83,0.1423,0.73,0.1863
model-1632425951,1632426517.476,0.68,0.2132,0.73,0.1843
model-1632425951,1632426518.119,0.67,0.225,0.72,0.174
model-1632425951,1632426518.763,0.79,0.147,0.7,0.203
model-1632425951,1632426519.407,0.65,0.2177,0.7,0.2041
model-1632425951,1632426520.05,0.6,0.2472,0.73,0.1852
model-1632425951,1632426520.694,0.69,0.189,0.7,0.178
model-1632425951,1632426521.337,0.8,0.1554,0.72,0.1845
model-1632425951,1632426521.981,0.79,0.1723,0.68,0.1973
model-1632425951,1632426522.624,0.77,0.1701,0.67,0.2116
model-1632425951,1632426523.268,0.61,0.2426,0.66,0.2
model-1632425951,1632426523.912,0.71,0.1926,0.71,0.1863
model-1632425951,1632426524.555,0.66,0.2007,0.74,0.1797
model-1632425951,1632426525.199,0.81,0.1535,0.74,0.182
